Date,Open,High,Low,Close
20210505,10023.056722,10024.596119,10015.294937,10016.834333
20210506,10161.111982,10171.276417,10143.524675,10153.689110
20210507,10314.515998,10341.858845,10301.435464,10328.778310
20210510,10459.444010,10486.666525,10445.568839,10472.791354
20210511,10637.608630,10646.452398,10625.254740,10634.098507
20210512,10792.312013,10795.569482,10777.226809,10780.484278
20210513,10921.699000,10936.463038,10903.513940,10918.277978
20210514,11072.778783,11081.161986,11070.621911,11079.005114
20210517,11230.456506,11235.495185,11229.903165,11234.941844
20210518,11394.490898,11400.318859,11374.586793,11380.414754
20210519,11535.674331,11555.895412,11520.996379,11541.217460
20210520,11700.552277,11710.937530,11698.863698,11709.248951
20210521,11862.317093,11880.105600,11851.350618,11869.139125
20210524,12017.799172,12019.049189,12004.997813,12006.247830
20210525,12150.675892,12152.379779,12134.405390,12136.109278
20210526,12292.980884,12307.847054,12282.799318,12297.665488
20210527,12445.817180,12461.160289,12435.035806,12450.378914
20210528,12609.995585,12619.521906,12609.476285,12619.002606
20210531,12763.977742,12770.488013,12756.825215,12763.335485
20210601,12916.987037,12932.277150,12916.099547,12931.389659
20210602,13078.125576,13091.284014,13070.580468,13083.738906
20210603,13235.773840,13252.919272,13230.215307,13247.360738
20210604,13410.296572,13418.499361,13404.617380,13412.820169
20210607,13564.406873,13567.825199,13564.157359,13567.575685
20210608,13720.463203,13723.224675,13714.834910,13717.596382
20210609,13884.200139,13900.760628,13881.477380,13898.037869
20210610,14050.347063,14052.276540,14035.560716,14037.490193
20210611,14178.749371,14191.783661,14160.527581,14173.561870
20210614,14322.286592,14335.395707,14299.210346,14312.319461
20210615,14443.574435,14447.781748,14432.559117,14436.766431
20210616,14597.853873,14609.526473,14588.911331,14600.583931
20210617,14740.639176,14754.001851,14738.625211,14751.987886
20210618,14883.824284,14902.000473,14870.812230,14888.988419
20210621,15018.881455,15033.268413,15000.058742,15014.445700
20210622,15137.394992,15142.837582,15129.484035,15134.926624
20210623,15257.722185,15280.790500,15246.087590,15269.155906
20210624,15425.762875,15439.520468,15410.279668,15424.037261
20210625,15569.991449,15574.029833,15555.988864,15560.027248
20210628,15694.118673,15720.173600,15680.235897,15706.290824
20210629,15836.434404,15854.922175,15826.628619,15845.116391
20210630,15979.701858,15987.343342,15970.813621,15978.455104
20210701,16113.948684,16127.838783,16093.288995,16107.179094
20210702,16247.623138,16252.627795,16244.291024,16249.295682
20210705,16384.941849,16402.404974,16370.977699,16388.440824
20210706,16535.156892,16542.588200,16519.478303,16526.909611
20210707,16662.365830,16685.027040,16650.469492,16673.130702
20210708,16799.997599,16823.132258,16790.530426,16813.665084
20210709,16942.179731,16943.797034,16926.487904,16928.105207
20210712,17063.616430,17078.015456,17043.105765,17057.504792
20210713,17166.541498,17183.422990,17153.550069,17170.431561
20210714,17305.320854,17306.242627,17297.310147,17298.231920
20210715,17428.212195,17435.244842,17411.840868,17418.873515
20210716,17552.097171,17562.241492,17542.333745,17552.478066
20210719,17676.833774,17693.307976,17662.325521,17678.799723
20210720,17799.577010,17806.692650,17798.911146,17806.026787
20210721,17914.794359,17932.210422,17903.421403,17920.837466
20210722,18027.914727,18041.671156,17999.437119,18013.193548
20210723,18136.193507,18150.989099,18126.568422,18141.364013
20210726,18260.476106,18262.774396,18254.296816,18256.595105
20210727,18352.513497,18357.775735,18350.772312,18356.034550
20210728,18456.364153,18473.049890,18448.591638,18465.277375
20210729,18578.638869,18583.072233,18572.409868,18576.843232
20210730,18674.738224,18681.688996,18669.061820,18676.012592
20210802,18783.702801,18795.033813,18764.771302,18776.102314
20210803,18876.540235,18877.501060,18873.513668,18874.474493
20210804,18970.552439,18972.079711,18957.044422,18958.571694
20210805,19047.693833,19065.359220,19038.084113,19055.749499
20210806,19139.339892,19150.979978,19124.683984,19136.324070
20210809,19228.746001,19237.494565,19222.029041,19230.777604
20210810,19332.964805,19333.809335,19317.778552,19318.623082
20210811,19410.249501,19413.437975,19398.767503,19401.955977
20210812,19482.964329,19506.881894,19473.204664,19497.122229
20210813,19601.406609,19611.366245,19597.528106,19607.487742
20210816,19707.074698,19725.375055,19693.435753,19711.736110
20210817,19798.506797,19813.452976,19774.971335,19789.917514
20210818,19860.215561,19860.457620,19859.463107,19859.705166
20210819,19938.182918,19939.385583,19930.890887,19932.093552
20210820,20002.785587,20008.944972,19985.538787,19991.698172
20210823,20077.557105,20079.380070,20063.512209,20065.335173
20210824,20155.548758,20175.292383,20149.817714,20169.561339
20210825,20232.063777,20242.133941,20225.499211,20235.569375
20210826,20318.097396,20333.725567,20308.696888,20324.325060
20210827,20377.478392,20397.046303,20367.340103,20386.908014
20210830,20450.979095,20461.738384,20430.318549,20441.077838
20210831,20493.485074,20501.986999,20492.345386,20500.847311
20210901,20576.407766,20594.971573,20570.767429,20589.331235
20210902,20641.123297,20654.532826,20615.316467,20628.725996
20210903,20679.023973,20692.238725,20672.216445,20685.431197
20210906,20747.459692,20749.771600,20735.768322,20738.080230
20210907,20788.457569,20797.817271,20770.123818,20779.483520
20210908,20841.547061,20845.603654,20823.316674,20827.373266
20210909,20872.458216,20883.673342,20850.441441,20861.656566
20210910,20906.968179,20908.143396,20892.126575,20893.301791
20210913,20928.757470,20947.247092,20923.663611,20942.153233
20210914,20980.005952,21002.888338,20965.558369,20988.440755
20210915,21043.272662,21052.739598,21022.486046,21031.952982
20210916,21084.612692,21098.489638,21058.198416,21072.075362
20210917,21098.128335,21102.839904,21082.823819,21087.535389
20210920,21107.298832,21119.929376,21085.210304,21097.840849
20210921,21120.962016,21134.701992,21111.864827,21125.604803
20210922,21145.183479,21153.841324,21138.503803,21147.161648
20210923,21177.972901,21179.193659,21167.819021,21169.039779
20210924,21191.721652,21210.227028,21179.075839,21197.581215
20210927,21209.985726,21218.655002,21189.499916,21198.169192
20210928,21223.994899,21226.138842,21219.046531,21221.190474
20210929,21232.740223,21257.944194,21217.895742,21243.099713
20210930,21243.692733,21250.638840,21238.320461,21245.266567
20211001,21273.661462,21284.497356,21266.413229,21277.249124
20211004,21278.665553,21286.875666,21275.800364,21284.010478
20211005,21286.001936,21298.127074,21275.061901,21287.187039
20211006,21300.019411,21314.986942,21294.147713,21309.115244
20211007,21318.577812,21331.995804,21290.754125,21304.172118
20211008,21302.400997,21310.784159,21289.974965,21298.358126
20211011,21286.390599,21305.784230,21278.649440,21298.043071
20211012,21315.330077,21333.181162,21311.118501,21328.969585
20211013,21322.535174,21339.496384,21317.371332,21334.332542
20211014,21347.416118,21358.014704,21324.461170,21335.059757
20211015,21319.892273,21327.181115,21303.590539,21310.879382
20211018,21301.180075,21315.757629,21295.766529,21310.344083
20211019,21288.672304,21315.715484,21275.034791,21302.077972
20211020,21276.876290,21294.767308,21262.856845,21280.747863
20211021,21266.219120,21274.927869,21248.356306,21257.065055
20211022,21245.076105,21258.944682,21241.732997,21255.601574
20211025,21212.489436,21217.193819,21206.142229,21210.846612
20211026,21195.612432,21205.261618,21185.697901,21195.347087
20211027,21181.519169,21190.945042,21159.786754,21169.212626
20211028,21141.459174,21154.657252,21137.729570,21150.927648
20211029,21127.808914,21138.281026,21126.739538,21137.211650
20211101,21107.892089,21122.233068,21092.189116,21106.530095
20211102,21078.242167,21085.677424,21058.885676,21066.320933
20211103,21033.541013,21040.289650,21016.620370,21023.369008
20211104,20982.393349,20986.670479,20980.929199,20985.206329
20211105,20937.982916,20959.388268,20930.980264,20952.385616
20211108,20907.136823,20922.129337,20880.504094,20895.496608
20211109,20850.587101,20863.652281,20848.446405,20861.511585
20211110,20808.538990,20818.277164,20791.054881,20800.793056
20211111,20765.701814,20777.616324,20757.269088,20769.183598
20211112,20715.838907,20738.303702,20701.123755,20723.588550
20211115,20658.150384,20663.718615,20658.028221,20663.596453
20211116,20606.788050,20612.890327,20604.652608,20610.754885
20211117,20555.424159,20568.345324,20551.683562,20564.604727
20211118,20507.646968,20519.937537,20496.376320,20508.666888
20211119,20439.346521,20451.226758,20428.019494,20439.899732
20211122,20377.822878,20391.965743,20356.097206,20370.240071
20211123,20289.583638,20294.246384,20285.892112,20290.554858
20211124,20232.473674,20239.857157,20223.320304,20230.703786
20211125,20145.502252,20148.801028,20140.785374,20144.084150
20211126,20066.597391,20088.175795,20056.207908,20077.786313
20211129,19989.713620,19994.476585,19979.763503,19984.526468
20211130,19918.494502,19920.798076,19904.268889,19906.572463
20211201,19831.630682,19840.651118,19816.477680,19825.498116
20211202,19723.217585,19737.511205,19719.599755,19733.893376
20211203,19650.051161,19660.418130,19648.734713,19659.101682
20211206,19578.573713,19585.160013,19562.853105,19569.439405
20211207,19459.277337,19473.583926,19437.580522,19451.887112
20211208,19351.987635,19360.889719,19340.392841,19349.294925
20211209,19258.610826,19267.284981,19240.158810,19248.832965
20211210,19155.180395,19175.563376,19146.627755,19167.010736
20211213,19062.174626,19067.747642,19051.285176,19056.858192
20211214,18949.075402,18964.580077,18939.755528,18955.260203
20211215,18859.077451,18873.371816,18852.407287,18866.701652
20211216,18771.753268,18771.883712,18757.198681,18757.329125
20211217,18663.827597,18665.585818,18662.783785,18664.542006
20211220,18569.052962,18571.404779,18557.483474,18559.835291
20211221,18466.837171,18470.160994,18457.931283,18461.255106
20211222,18343.580951,18357.624606,18327.186535,18341.230189
20211223,18241.401465,18264.469232,18227.335995,18250.403762
20211224,18130.223422,18143.546868,18115.259049,18128.582495
20211227,18005.276701,18019.330383,17995.856728,18009.910411
20211228,17887.432337,17899.788817,17879.492193,17891.848673
20211229,17763.801492,17782.144429,17757.789154,17776.132091
20211230,17658.407077,17680.374515,17646.318219,17668.285657
20211231,17536.748673,17562.203829,17525.385157,17550.840313
20220103,17427.466979,17454.643158,17414.344202,17441.520381
20220104,17315.762112,17336.548125,17306.248281,17327.034294
20220105,17195.667491,17202.322291,17184.343795,17190.998595
20220106,17059.882946,17079.425696,17048.406609,17067.949360
20220107,16931.351209,16937.050219,16927.900660,16933.599670
20220110,16795.770296,16816.022702,16786.866371,16807.118778
20220111,16689.572532,16696.009210,16674.748835,16681.185513
20220112,16552.943270,16575.106934,16545.583277,16567.746940
20220113,16442.387265,16445.303025,16430.226652,16433.142412
20220114,16308.931471,16325.425276,16303.817057,16320.310863
20220117,16179.890766,16204.870901,16167.955980,16192.936115
20220118,16055.480942,16064.892746,16047.476615,16056.888419
20220119,15917.401033,15938.220014,15902.731826,15923.550807
20220120,15791.059531,15794.794070,15782.210713,15785.945253
20220121,15646.075012,15656.232453,15631.321630,15641.479071
20220124,15491.659159,15501.331103,15481.825606,15491.497550
20220125,15343.843326,15361.158804,15337.672748,15354.988226
20220126,15194.894391,15206.338262,15183.604671,15195.048542
20220127,15041.452206,15054.029481,15026.006190,15038.583465
20220128,14910.308357,14919.018157,14901.375584,14910.085385
20220131,14767.914812,14785.629967,14755.164959,14772.880114
20220201,14636.976800,14659.750990,14625.598277,14648.372467
20220202,14516.183845,14531.087382,14493.276879,14508.180416
20220203,14370.158262,14396.698132,14357.660165,14384.200035
20220204,14242.630709,14253.286275,14227.065885,14237.721451
20220207,14094.912383,14109.815483,14076.319989,14091.223089
20220208,13932.412860,13946.631444,13913.113850,13927.332433
20220209,13782.075272,13797.536645,13775.130353,13790.591726
20220210,13641.373939,13648.051277,13633.141335,13639.818674
20220211,13483.914359,13493.046299,13479.879415,13489.011355
20220214,13336.123472,13338.454318,13333.209263,13335.540109
20220215,13181.925616,13199.314547,13176.115484,13193.504416
20220216,13041.251227,13052.835883,13025.739415,13037.324071
20220217,12884.019142,12898.792227,12883.107968,12897.881053
20220218,12745.331107,12763.460751,12732.396867,12750.526511
20220221,12609.910816,12623.018823,12609.157621,12622.265628
20220222,12490.841651,12500.348032,12468.356240,12477.862621
20220223,12330.261772,12345.968750,12326.449397,12342.156375
20220224,12206.029268,12212.813742,12198.484178,12205.268652
20220225,12047.381089,12048.161599,12042.158769,12042.939279
20220228,11896.570399,11907.475251,11872.611292,11883.516144
20220301,11724.638412,11737.213073,11700.731312,11713.305974
20220302,11584.146778,11600.311733,11577.616521,11593.781476
20220303,11435.269080,11450.210626,11434.503805,11449.445351
20220304,11280.092795,11298.168828,11275.843538,11293.919571
20220307,11161.605168,11173.479490,11154.598721,11166.473043
20220308,11002.033085,11006.965414,10986.371719,10991.304049
20220309,10835.150735,10835.396602,10824.913020,10825.158887
20220310,10690.932218,10713.747340,10682.043295,10704.858417
20220311,10543.244835,10554.085103,10536.340110,10547.180378
20220314,10402.261066,10412.388359,10401.194853,10411.322146
20220315,10269.010946,10275.052893,10248.910707,10254.952654
20220316,10111.764828,10113.507546,10097.120670,10098.863388
20220317,9951.013219,9961.470518,9932.150254,9942.607554
20220318,9805.157821,9814.790720,9799.854095,9809.486994
20220321,9660.096839,9666.603245,9659.215441,9665.721847
20220322,9536.290004,9554.999941,9531.886274,9550.596212
20220323,9408.111983,9417.860393,9390.897593,9400.646002
20220324,9258.493028,9269.689878,9241.552085,9252.748935
20220325,9101.670147,9124.654690,9086.760266,9109.744808
20220328,8955.129973,8964.249652,8943.681678,8952.801357
20220329,8802.956580,8811.723847,8789.114567,8797.881834
20220330,8659.579201,8680.391105,8650.793980,8671.605884
20220331,8523.677282,8536.503417,8510.443780,8523.269915
20220401,8397.684984,8404.973703,8382.829576,8390.118295
20220404,8248.335382,8262.552718,8246.274547,8260.491883
20220405,8112.488239,8129.284627,8100.833577,8117.629965
20220406,7979.867173,7993.228933,7956.649457,7970.011216
20220407,7832.771355,7839.121228,7826.360149,7832.710022
20220408,7706.151788,7708.498346,7695.352291,7697.698849
20220411,7552.288508,7573.401995,7545.994537,7567.108023
20220412,7439.488657,7447.620637,7421.885923,7430.017902
20220413,7311.096441,7327.121567,7303.258654,7319.283780
20220414,7180.742873,7190.856108,7157.337470,7167.450705
20220415,7016.855980,7039.698468,7005.501526,7028.344014
20220418,6891.173246,6914.736310,6877.046479,6900.609543
20220419,6772.444212,6780.814804,6753.945023,6762.315615
20220420,6634.551438,6643.321062,6619.593659,6628.363284
20220421,6502.113425,6512.959606,6480.199652,6491.045832
20220422,6372.882132,6389.702218,6361.441932,6378.262018
20220425,6237.101435,6245.903617,6234.110443,6242.912625
20220426,6123.378229,6133.129003,6099.366302,6109.117076
20220427,5981.192923,5991.924263,5972.719750,5983.451089
20220428,5870.813844,5871.678593,5856.261973,5857.126721
20220429,5732.816622,5755.275131,5717.899811,5740.358319
20220502,5627.702460,5649.773023,5613.621099,5635.691661
20220503,5513.905510,5526.920115,5486.365699,5499.380303
20220504,5387.926711,5410.321360,5377.082614,5399.477264
20220505,5281.619008,5300.898469,5274.377775,5293.657235
20220506,5174.192226,5179.769258,5170.624934,5176.201966
20220509,5075.145930,5079.653629,5066.109550,5070.617249
20220510,4978.375309,5003.008534,4964.123300,4988.756525
20220511,4878.722794,4891.550265,4863.132630,4875.960101
20220512,4761.487622,4777.848793,4755.499167,4771.860338
20220513,4681.488128,4693.593938,4670.798075,4682.903884
20220516,4596.101219,4601.186564,4583.231855,4588.317200
20220517,4490.378176,4501.812542,4488.716408,4500.150773
20220518,4409.620765,4435.246031,4397.984714,4423.609980
20220519,4334.357600,4346.656413,4319.425822,4331.724634
20220520,4255.800303,4269.857402,4239.743354,4253.800452
20220523,4172.765993,4184.699048,4151.199126,4163.132181
20220524,4073.781716,4090.097607,4062.382161,4078.698052
20220525,3985.549839,3989.115307,3969.309295,3972.874763
20220526,3884.486446,3904.837849,3877.181568,3897.532971
20220527,3831.305234,3847.934696,3822.687976,3839.317438
20220530,3751.845039,3769.809688,3747.583118,3765.547768
20220531,3694.979056,3703.050891,3694.395967,3702.467803
20220601,3612.611909,3627.234168,3607.045079,3621.667338
20220602,3548.679437,3550.303644,3540.765059,3542.389266
20220603,3484.253715,3501.279207,3474.456950,3491.482443
20220606,3428.168041,3437.678038,3405.209438,3414.719434
20220607,3364.173389,3377.192469,3349.140529,3362.159609
20220608,3293.599894,3308.018204,3273.386288,3287.804598
20220609,3220.278729,3226.615696,3215.538593,3221.875560
20220610,3149.376315,3162.217256,3128.217501,3141.058443
20220613,3078.607375,3106.425029,3064.451011,3092.268664
20220614,3031.501201,3041.893109,3013.742741,3024.134649
20220615,2958.110472,2970.806386,2956.821999,2969.517912
20220616,2916.516560,2928.771702,2907.070256,2919.325398
20220617,2852.988597,2860.356515,2837.575581,2844.943498
20220620,2792.180511,2814.693815,2779.462469,2801.975773
20220621,2750.942794,2766.455420,2739.067770,2754.580396
20220622,2707.473681,2713.224119,2702.172046,2707.922484
20220623,2677.388084,2681.085754,2669.528220,2673.225891
20220624,2640.116167,2651.512985,2619.946138,2631.342956
20220627,2598.086785,2626.958454,2583.122717,2611.994385
20220628,2581.682069,2585.727803,2577.795348,2581.841082
20220629,2539.540611,2545.430305,2519.055752,2524.945446
20220630,2497.711702,2501.635141,2489.285183,2493.208622
20220701,2460.600537,2478.794839,2448.303722,2466.498024
20220704,2440.691591,2449.883766,2428.323485,2437.515660
20220705,2407.085577,2408.704073,2397.334472,2398.952967
20220706,2387.176186,2388.776108,2374.147534,2375.747456
20220707,2347.385955,2364.877188,2336.393090,2353.884322
20220708,2343.557295,2364.308736,2334.008907,2354.760348
20220711,2326.227525,2330.774544,2307.462957,2312.009976
20220712,2315.593875,2325.457069,2309.089915,2318.953109
20220713,2325.602223,2327.768686,2314.707969,2316.874431
20220714,2299.736962,2307.784211,2298.474443,2306.521692
20220715,2299.732485,2301.456713,2292.251626,2293.975855
20220718,2278.261380,2302.324797,2263.711526,2287.774943
20220719,2283.508360,2285.122622,2278.733399,2280.347661
20220720,2284.782276,2305.616428,2275.017125,2295.851277
20220721,2314.267157,2321.029490,2299.365787,2306.128120
20220722,2303.478074,2303.673957,2300.895417,2301.091300
20220725,2320.091356,2331.262552,2317.751826,2328.923023
20220726,2352.109253,2376.516624,2341.678302,2366.085672
20220727,2379.582669,2398.080645,2371.147422,2389.645398
20220728,2422.293837,2425.599854,2405.854686,2409.160702
20220729,2417.758095,2444.266031,2403.943748,2430.451684
20220801,2442.950756,2465.113831,2435.065679,2457.228754
20220802,2470.368087,2475.701611,2460.966099,2466.299624
20220803,2479.984920,2492.632539,2479.881455,2492.529074
20220804,2512.671976,2532.143423,2505.160401,2524.631848
20220805,2556.321190,2571.284304,2535.568477,2550.531591
20220808,2569.349123,2579.343389,2548.678274,2558.672540
20220809,2611.734154,2625.854916,2609.055844,2623.176607
20220810,2653.534587,2668.340791,2628.898227,2643.704431
20220811,2683.276952,2708.849411,2670.468554,2696.041014
20220812,2725.620947,2727.815298,2724.774596,2726.968947
20220815,2760.385087,2767.175134,2758.465352,2765.255399
20220816,2801.282068,2811.330202,2777.455918,2787.504052
20220817,2817.299845,2822.345917,2805.364956,2810.411028
20220818,2877.864214,2877.902747,2864.263683,2864.302215
20220819,2927.245648,2933.815814,2914.475245,2921.045411
20220822,2985.602867,2987.589826,2980.150499,2982.137458
20220823,3041.699594,3044.587273,3036.697664,3039.585343
20220824,3087.437935,3092.650635,3072.794477,3078.007177
20220825,3154.945528,3155.836904,3144.886530,3145.777906
20220826,3205.809089,3223.777785,3197.903176,3215.871872
20220829,3275.754955,3298.410769,3265.990047,3288.645862
20220830,3365.413220,3381.501197,3350.636350,3366.724327
20220831,3446.902976,3460.717080,3441.082130,3454.896234
20220901,3510.991788,3538.942412,3496.324707,3524.275331
20220902,3586.310754,3603.893569,3574.770758,3592.353574
20220905,3687.409682,3689.190556,3676.711872,3678.492746
20220906,3770.880202,3783.995302,3761.710861,3774.825961
20220907,3841.528831,3848.303164,3825.760755,3832.535088
20220908,3907.851466,3916.442866,3903.138606,3911.730006
20220909,4008.132445,4029.749495,3996.359212,4017.976261
20220912,4102.839470,4108.795661,4093.071926,4099.028117
20220913,4183.353463,4206.011612,4172.143750,4194.801900
20220914,4302.396832,4316.696871,4290.937047,4305.237086
20220915,4386.305000,4398.030241,4377.092349,4388.817589
20220916,4482.657510,4494.932149,4457.821063,4470.095702
20220919,4567.546557,4582.336937,4556.605584,4571.395964
20220920,4662.732686,4671.152492,4655.754581,4664.174387
20220921,4782.783099,4791.593712,4781.194931,4790.005543
20220922,4892.634162,4903.989046,4876.357546,4887.712430
20220923,4999.598671,5009.752971,4975.761967,4985.916267
20220926,5105.283907,5126.101190,5091.500336,5112.317619
20220927,5200.839480,5211.511770,5194.713097,5205.385387
20220928,5315.049129,5317.156506,5299.485036,5301.592414
20220929,5413.052365,5418.098639,5395.812759,5400.859033
20220930,5507.028898,5517.511743,5502.515055,5512.997901
20221003,5618.617901,5628.934574,5594.172434,5604.489107
20221004,5731.572991,5753.528192,5722.980480,5744.935680
20221005,5843.096866,5848.772323,5829.674794,5835.350251
20221006,5951.997783,5958.640199,5941.253265,5947.895681
20221007,6051.128611,6066.332532,6043.147320,6058.351241
20221010,6170.659199,6175.405550,6151.363839,6156.110190
20221011,6269.264636,6273.474148,6258.702623,6262.912135
20221012,6387.287242,6391.918629,6372.993964,6377.625351
20221013,6498.371421,6501.135788,6497.492398,6500.256765
20221014,6629.834501,6639.814032,6625.333583,6635.313115
20221017,6780.121403,6782.031418,6777.490269,6779.400283
20221018,6905.859728,6921.393992,6897.305434,6912.839698
20221019,7025.388339,7047.082216,7016.507750,7038.201627
20221020,7179.612241,7179.898495,7169.216997,7169.503250
20221021,7309.809571,7331.865075,7301.166034,7323.221537
20221024,7457.304465,7462.217037,7452.249080,7457.161652
20221025,7603.734646,7617.916262,7583.433438,7597.615054
20221026,7734.180781,7735.043287,7729.105894,7729.968400
20221027,7861.540772,7879.248755,7851.163429,7868.871412
20221028,8016.171210,8021.818770,7996.868683,8002.516243
20221031,8125.228715,8135.266493,8120.686443,8130.724220
20221101,8277.037817,8285.168952,8277.015436,8285.146571
20221102,8439.767775,8457.978069,8424.910345,8443.120639
20221103,8575.045921,8577.336774,8570.122258,8572.413111
20221104,8721.215275,8732.695921,8713.048553,8724.529199
20221107,8871.984263,8878.297248,8851.271034,8857.584019
20221108,9010.744102,9015.774682,8998.256659,9003.287239
20221109,9136.903423,9136.913261,9124.495744,9124.505582
20221110,9259.399703,9271.407469,9240.608187,9252.615953
20221111,9390.711795,9394.201747,9379.081423,9382.571375
20221114,9541.912148,9546.870426,9539.184398,9544.142675
20221115,9691.680837,9703.110823,9683.554368,9694.984354
20221116,9849.608961,9855.189869,9838.065726,9843.646635
20221117,9987.811616,9992.924547,9985.098659,9990.211590
20221118,10136.356499,10145.625173,10120.701804,10129.970477
20221121,10283.448242,10295.332861,10260.888122,10272.772741
20221122,10433.238629,10440.531526,10432.471051,10439.763949
20221123,10586.937824,10614.861402,10572.532069,10600.455647
20221124,10759.176871,10778.503487,10750.619981,10769.946597
20221125,10927.148438,10928.860339,10926.022744,10927.734645
20221128,11062.742195,11083.258665,11057.089645,11077.606114
20221129,11244.933590,11256.380825,11234.117355,11245.564590
20221130,11377.301554,11379.357602,11373.905672,11375.961720
