Date,Open,High,Low,Close
20210419,3.012293,3.017534,3.010408,3.015650
20210420,3.051677,3.052234,3.049383,3.049940
20210421,3.087302,3.091037,3.085244,3.088979
20210422,3.129815,3.134386,3.127869,3.132440
20210423,3.166900,3.168790,3.164916,3.166807
20210426,3.202356,3.202508,3.198226,3.198378
20210427,3.237336,3.241072,3.233565,3.237301
20210428,3.278565,3.279502,3.275567,3.276505
20210429,3.311815,3.314543,3.307550,3.310277
20210430,3.350813,3.353583,3.347356,3.350125
20210503,3.391370,3.395143,3.386090,3.389862
20210504,3.428414,3.434132,3.425416,3.431134
20210505,3.472076,3.473708,3.470665,3.472297
20210506,3.507664,3.511004,3.506629,3.509969
20210507,3.552732,3.554962,3.550152,3.552382
20210510,3.594181,3.597238,3.589027,3.592084
20210511,3.631579,3.638205,3.627987,3.634614
20210512,3.677054,3.682219,3.674658,3.679824
20210513,3.722148,3.724747,3.718382,3.720980
20210514,3.760268,3.764054,3.754715,3.758501
20210517,3.798219,3.801108,3.793034,3.795923
20210518,3.837648,3.840360,3.832564,3.835276
20210519,3.869798,3.873719,3.867652,3.871573
20210520,3.912364,3.915947,3.912155,3.915737
20210521,3.958471,3.962611,3.955238,3.959379
20210524,4.000690,4.002498,4.000013,4.001821
20210525,4.044164,4.047886,4.040417,4.044139
20210526,4.085255,4.090988,4.081635,4.087368
20210527,4.130352,4.131733,4.125189,4.126570
20210528,4.166490,4.168818,4.166013,4.168340
20210531,4.205288,4.208724,4.198127,4.201563
20210601,4.238620,4.238772,4.237005,4.237157
20210602,4.276900,4.282493,4.274701,4.280294
20210603,4.314130,4.319454,4.310483,4.315807
20210604,4.353577,4.354906,4.351968,4.353298
20210607,4.391881,4.393153,4.387998,4.389270
20210608,4.425720,4.427779,4.421294,4.423354
20210609,4.460202,4.464088,4.455489,4.459374
20210610,4.498795,4.503486,4.495014,4.499706
20210611,4.535703,4.537853,4.533505,4.535655
20210614,4.572533,4.573701,4.570451,4.571620
20210615,4.612372,4.613921,4.611328,4.612877
20210616,4.648434,4.651021,4.646363,4.648949
20210617,4.686984,4.688075,4.682787,4.683879
20210618,4.722869,4.726203,4.719747,4.723081
20210621,4.756997,4.758537,4.751609,4.753149
20210622,4.788563,4.793161,4.787802,4.792399
20210623,4.826379,4.827557,4.824636,4.825815
20210624,4.862238,4.864304,4.860487,4.862554
20210625,4.895246,4.899382,4.892346,4.896482
20210628,4.930992,4.933457,4.927728,4.930193
20210629,4.970556,4.975325,4.967327,4.972096
20210630,5.008691,5.012189,5.002515,5.006013
20210701,5.041436,5.043621,5.040131,5.042316
20210702,5.075707,5.079255,5.075105,5.078653
20210705,5.111363,5.114949,5.105191,5.108776
20210706,5.146686,5.151340,5.143071,5.147725
20210707,5.184076,5.186462,5.180965,5.183351
20210708,5.217814,5.220891,5.213289,5.216367
20210709,5.253461,5.256872,5.253077,5.256488
20210712,5.290665,5.292543,5.285834,5.287712
20210713,5.324178,5.325926,5.324106,5.325853
20210714,5.355773,5.358819,5.351987,5.355033
20210715,5.388675,5.391445,5.384464,5.387234
20210716,5.420280,5.421252,5.418005,5.418977
20210719,5.454445,5.454468,5.453545,5.453568
20210720,5.481697,5.487093,5.478819,5.484214
20210721,5.513046,5.517641,5.512332,5.516927
20210722,5.546552,5.549492,5.544209,5.547149
20210723,5.578315,5.582648,5.577934,5.582267
20210726,5.610420,5.614380,5.605349,5.609308
20210727,5.639400,5.642078,5.636114,5.638791
20210728,5.671003,5.674971,5.669246,5.673214
20210729,5.704445,5.709123,5.701314,5.705992
20210730,5.731865,5.733947,5.730460,5.732542
20210802,5.761777,5.763239,5.756698,5.758160
20210803,5.790988,5.795694,5.788879,5.793585
20210804,5.821742,5.824599,5.821665,5.824523
20210805,5.855828,5.856833,5.855664,5.856669
20210806,5.884879,5.887025,5.883819,5.885965
20210809,5.908899,5.909403,5.905617,5.906120
20210810,5.934973,5.937881,5.931380,5.934287
20210811,5.962201,5.966651,5.959102,5.963552
20210812,5.986813,5.991453,5.984939,5.989578
20210813,6.016449,6.018743,6.015355,6.017649
20210816,6.039711,6.041625,6.035174,6.037089
20210817,6.061857,6.066078,6.059364,6.063586
20210818,6.083062,6.083172,6.080296,6.080406
20210819,6.100667,6.103351,6.100592,6.103277
20210820,6.126184,6.127875,6.124901,6.126591
20210823,6.145462,6.145681,6.143927,6.144146
20210824,6.168297,6.168673,6.167815,6.168191
20210825,6.191081,6.193106,6.190205,6.192229
20210826,6.212270,6.219257,6.208453,6.215441
20210827,6.232527,6.233382,6.229103,6.229959
20210830,6.248844,6.251184,6.248804,6.251144
20210831,6.267998,6.268203,6.264598,6.264803
20210901,6.281446,6.282308,6.279386,6.280248
20210902,6.297512,6.300804,6.291213,6.294505
20210903,6.309595,6.311649,6.308706,6.310760
20210906,6.327808,6.328853,6.323592,6.324637
20210907,6.344075,6.345304,6.341248,6.342478
20210908,6.356314,6.359671,6.354001,6.357358
20210909,6.369281,6.371576,6.367738,6.370034
20210910,6.380427,6.380597,6.378556,6.378726
20210913,6.387349,6.390821,6.380004,6.383477
20210914,6.396880,6.399445,6.395797,6.398363
20210915,6.406198,6.409833,6.404996,6.408631
20210916,6.419933,6.420822,6.417681,6.418569
20210917,6.432664,6.438300,6.428731,6.434368
20210920,6.439318,6.445305,6.435591,6.441577
20210921,6.448726,6.451256,6.448517,6.451047
20210922,6.461866,6.465703,6.458792,6.462629
20210923,6.471520,6.474226,6.470185,6.472892
20210924,6.482989,6.485039,6.481217,6.483267
20210927,6.492612,6.499098,6.489183,6.495670
20210928,6.499332,6.505906,6.496229,6.502804
20210929,6.510905,6.513610,6.510682,6.513388
20210930,6.521484,6.524003,6.520416,6.522935
20211001,6.521765,6.522053,6.518714,6.519001
20211004,6.519107,6.521693,6.514080,6.516665
20211005,6.518555,6.522091,6.516538,6.520074
20211006,6.520116,6.525588,6.518462,6.523934
20211007,6.526248,6.528761,6.525247,6.527760
20211008,6.527430,6.529736,6.522924,6.525230
20211011,6.527626,6.529023,6.524771,6.526167
20211012,6.526044,6.529997,6.520824,6.524777
20211013,6.522920,6.524741,6.522881,6.524701
20211014,6.520032,6.521481,6.517017,6.518465
20211015,6.511920,6.514692,6.506109,6.508882
20211018,6.503991,6.507193,6.499051,6.502253
20211019,6.495256,6.498239,6.490621,6.493604
20211020,6.492122,6.493213,6.488997,6.490088
20211021,6.488537,6.490309,6.487000,6.488773
20211022,6.487122,6.491452,6.484392,6.488722
20211025,6.478345,6.478843,6.477477,6.477975
20211026,6.470569,6.471675,6.470272,6.471377
20211027,6.459830,6.462476,6.456470,6.459116
20211028,6.448989,6.451599,6.446809,6.449419
20211029,6.439801,6.441729,6.436779,6.438708
20211101,6.426698,6.430203,6.421792,6.425297
20211102,6.416674,6.419035,6.410920,6.413281
20211103,6.402175,6.405685,6.396833,6.400343
20211104,6.387894,6.393014,6.386605,6.391724
20211105,6.382556,6.384942,6.376272,6.378658
20211108,6.367523,6.371745,6.363690,6.367912
20211109,6.355561,6.356030,6.355042,6.355511
20211110,6.344040,6.347897,6.338226,6.342083
20211111,6.329577,6.330406,6.325262,6.326091
20211112,6.307291,6.311049,6.307224,6.310982
20211115,6.295788,6.297584,6.290619,6.292415
20211116,6.272740,6.275692,6.268059,6.271011
20211117,6.250132,6.253134,6.247986,6.250987
20211118,6.231645,6.235163,6.224885,6.228403
20211119,6.214988,6.218732,6.213876,6.217621
20211122,6.202145,6.204194,6.201986,6.204036
20211123,6.186227,6.187288,6.181222,6.182283
20211124,6.162451,6.165239,6.156694,6.159482
20211125,6.139425,6.140092,6.136475,6.137141
20211126,6.120187,6.121958,6.119366,6.121137
20211129,6.096264,6.096702,6.096199,6.096636
20211130,6.069386,6.074611,6.066149,6.071374
20211201,6.051631,6.054391,6.048987,6.051747
20211202,6.032915,6.039634,6.029262,6.035981
20211203,6.008730,6.010699,6.005550,6.007519
20211206,5.986487,5.988477,5.985208,5.987198
20211207,5.964828,5.967708,5.960048,5.962928
20211208,5.936639,5.940412,5.935312,5.939086
20211209,5.909782,5.910610,5.906941,5.907769
20211210,5.881425,5.883439,5.878623,5.880637
20211213,5.855841,5.858580,5.850507,5.853246
20211214,5.823342,5.825619,5.822784,5.825061
20211215,5.795410,5.795486,5.794709,5.794786
20211216,5.769823,5.770012,5.768253,5.768442
20211217,5.741621,5.741622,5.737643,5.737643
20211220,5.704288,5.707337,5.699004,5.702054
20211221,5.672492,5.677266,5.671565,5.676339
20211222,5.649375,5.652712,5.647317,5.650653
20211223,5.625037,5.628051,5.619489,5.622503
20211224,5.595396,5.597173,5.594643,5.596420
20211227,5.564763,5.570430,5.561454,5.567121
20211228,5.535117,5.541031,5.532767,5.538681
20211229,5.504440,5.505687,5.499334,5.500582
20211230,5.468411,5.471059,5.466694,5.469342
20211231,5.436559,5.439675,5.434528,5.437644
20220103,5.407051,5.410355,5.405943,5.409247
20220104,5.370519,5.374152,5.364719,5.368352
20220105,5.332647,5.338559,5.329613,5.335525
20220106,5.303681,5.310054,5.301049,5.307422
20220107,5.269695,5.270701,5.267869,5.268876
20220110,5.233902,5.237433,5.233079,5.236610
20220111,5.200689,5.201053,5.197796,5.198160
20220112,5.162976,5.164614,5.162573,5.164210
20220113,5.126135,5.131482,5.123017,5.128364
20220114,5.092241,5.093688,5.089039,5.090486
20220117,5.053105,5.056153,5.049715,5.052763
20220118,5.017368,5.019968,5.016857,5.019457
20220119,4.980949,4.985665,4.978370,4.983085
20220120,4.946886,4.951482,4.944697,4.949293
20220121,4.916784,4.918545,4.915311,4.917072
20220124,4.878493,4.879935,4.876068,4.877509
20220125,4.837781,4.840843,4.833862,4.836924
20220126,4.798904,4.802009,4.798634,4.801738
20220127,4.768136,4.771033,4.761774,4.764670
20220128,4.728267,4.734044,4.724561,4.730338
20220131,4.687913,4.688433,4.687728,4.688248
20220201,4.654169,4.654195,4.650977,4.651004
20220202,4.612211,4.613551,4.609964,4.611303
20220203,4.574477,4.578691,4.573024,4.577238
20220204,4.534246,4.534668,4.533272,4.533694
20220207,4.490882,4.493957,4.490324,4.493399
20220208,4.454042,4.456703,4.449044,4.451704
20220209,4.412401,4.416551,4.410576,4.414726
20220210,4.378549,4.381930,4.377226,4.380608
20220211,4.337368,4.341382,4.337042,4.341055
20220214,4.298176,4.302585,4.297515,4.301924
20220215,4.262634,4.267491,4.259816,4.264674
20220216,4.220358,4.224946,4.218411,4.222999
20220217,4.186450,4.188761,4.182090,4.184402
20220218,4.145333,4.149554,4.143822,4.148044
20220221,4.111397,4.114780,4.110080,4.113463
20220222,4.078641,4.079315,4.077985,4.078659
20220223,4.033985,4.034732,4.030860,4.031607
20220224,3.989217,3.989916,3.986151,3.986850
20220225,3.949742,3.950488,3.948822,3.949568
20220228,3.911484,3.917219,3.908483,3.914218
20220301,3.872949,3.876909,3.871648,3.875609
20220302,3.830911,3.835728,3.829313,3.834129
20220303,3.791608,3.794427,3.790259,3.793078
20220304,3.755892,3.759306,3.748505,3.751920
20220307,3.708790,3.711524,3.708331,3.711065
20220308,3.675349,3.681129,3.672495,3.678275
20220309,3.636559,3.636767,3.636451,3.636658
20220310,3.595438,3.596885,3.592298,3.593745
20220311,3.553490,3.554404,3.550082,3.550995
20220314,3.513606,3.514266,3.510091,3.510751
20220315,3.473293,3.477353,3.470507,3.474567
20220316,3.434365,3.439325,3.430753,3.435712
20220317,3.394528,3.394615,3.393082,3.393169
20220318,3.355656,3.360312,3.352177,3.356833
20220321,3.317702,3.322094,3.314329,3.318722
20220322,3.276086,3.277286,3.272881,3.274081
20220323,3.239468,3.241740,3.237983,3.240255
20220324,3.201266,3.208158,3.197317,3.204208
20220325,3.163028,3.164316,3.160961,3.162249
20220328,3.120504,3.121998,3.115455,3.116949
20220329,3.076287,3.076458,3.076073,3.076244
20220330,3.041885,3.045333,3.036869,3.040317
20220331,3.001672,3.004353,2.997111,2.999792
20220401,2.963952,2.967935,2.959099,2.963082
20220404,2.925953,2.928279,2.923555,2.925881
20220405,2.894226,2.899444,2.891027,2.896244
20220406,2.856872,2.860601,2.852436,2.856166
20220407,2.816214,2.818791,2.810247,2.812824
20220408,2.775317,2.777136,2.774968,2.776787
20220411,2.741196,2.744349,2.735554,2.738708
20220412,2.703153,2.705598,2.703050,2.705496
20220413,2.668339,2.670597,2.665161,2.667420
20220414,2.630873,2.632971,2.625418,2.627516
20220415,2.591654,2.593641,2.590212,2.592198
20220418,2.562505,2.565512,2.558307,2.561314
20220419,2.531444,2.533818,2.530196,2.532569
20220420,2.498022,2.504161,2.494263,2.500402
20220421,2.469787,2.471711,2.465040,2.466964
20220422,2.430984,2.435376,2.427435,2.431827
20220425,2.395777,2.399798,2.394891,2.398912
20220426,2.369181,2.374776,2.366000,2.371595
20220427,2.339682,2.340238,2.339372,2.339929
20220428,2.306129,2.309147,2.304529,2.307548
20220429,2.278626,2.281087,2.273434,2.275895
20220502,2.244861,2.247057,2.243618,2.245814
20220503,2.211255,2.212403,2.210964,2.212112
20220504,2.180809,2.182743,2.176088,2.178022
20220505,2.145945,2.146472,2.141772,2.142299
20220506,2.113643,2.117782,2.113095,2.117234
20220509,2.091941,2.093516,2.090511,2.092086
20220510,2.068390,2.072075,2.061745,2.065430
20220511,2.036645,2.041551,2.033316,2.038222
20220512,2.009544,2.014750,2.008320,2.013526
20220513,1.986535,1.990059,1.984735,1.988258
20220516,1.959729,1.963468,1.959712,1.963450
20220517,1.937128,1.938827,1.935481,1.937181
20220518,1.916315,1.919992,1.915669,1.919347
20220519,1.895732,1.896689,1.892148,1.893105
20220520,1.866562,1.869574,1.861161,1.864173
20220523,1.842591,1.845713,1.836495,1.839617
20220524,1.815892,1.819607,1.811541,1.815256
20220525,1.790584,1.792368,1.789804,1.791588
20220526,1.767833,1.771412,1.767750,1.771329
20220527,1.752660,1.755803,1.749663,1.752806
20220530,1.732421,1.734729,1.726453,1.728761
20220531,1.713893,1.715549,1.710145,1.711802
20220601,1.692505,1.696204,1.691725,1.695423
20220602,1.676579,1.677866,1.676278,1.677564
20220603,1.658976,1.661655,1.656386,1.659065
20220606,1.643690,1.646811,1.638033,1.641155
20220607,1.619621,1.622162,1.615524,1.618065
20220608,1.605189,1.608831,1.603222,1.606864
20220609,1.586887,1.588245,1.581535,1.582893
20220610,1.567320,1.568838,1.564962,1.566480
20220613,1.546610,1.547129,1.544814,1.545333
20220614,1.530196,1.530781,1.529374,1.529959
20220615,1.512748,1.513624,1.510479,1.511354
20220616,1.496756,1.501624,1.495599,1.500467
20220617,1.488923,1.491885,1.484393,1.487356
20220620,1.471694,1.474542,1.465336,1.468185
20220621,1.456882,1.459387,1.456170,1.458675
20220622,1.446515,1.453183,1.443695,1.450363
20220623,1.438951,1.439191,1.437380,1.437620
20220624,1.424742,1.427114,1.424696,1.427068
20220627,1.416375,1.417322,1.412415,1.413362
20220628,1.400736,1.403591,1.395416,1.398270
20220629,1.385134,1.388853,1.383714,1.387433
20220630,1.381198,1.385485,1.379444,1.383730
20220701,1.373149,1.374900,1.372818,1.374569
20220704,1.372347,1.374933,1.368873,1.371458
20220705,1.362966,1.366890,1.360551,1.364475
20220706,1.356695,1.360623,1.353957,1.357885
20220707,1.351256,1.354594,1.348565,1.351903
20220708,1.349267,1.350682,1.349124,1.350538
20220711,1.350467,1.354531,1.349170,1.353233
20220712,1.353393,1.355108,1.349979,1.351695
20220713,1.351215,1.351344,1.348158,1.348287
20220714,1.349060,1.349857,1.345140,1.345937
20220715,1.345268,1.346888,1.344341,1.345962
20220718,1.344635,1.348185,1.342475,1.346025
20220719,1.342270,1.347102,1.338743,1.343575
20220720,1.343651,1.347155,1.341404,1.344908
20220721,1.347584,1.348618,1.346407,1.347441
20220722,1.351254,1.354689,1.349957,1.353392
20220725,1.358259,1.360971,1.354322,1.357034
20220726,1.359718,1.361746,1.356781,1.358809
20220727,1.363448,1.370707,1.359994,1.367252
20220728,1.369484,1.376338,1.365679,1.372533
20220729,1.377692,1.378002,1.375031,1.375342
20220801,1.383279,1.385985,1.379035,1.381742
20220802,1.389302,1.393771,1.386460,1.390928
20220803,1.394786,1.399892,1.392702,1.397808
20220804,1.407399,1.410152,1.404637,1.407389
20220805,1.416410,1.423064,1.412975,1.419628
20220808,1.426737,1.431791,1.423340,1.428394
20220809,1.436930,1.441444,1.433070,1.437584
20220810,1.444795,1.448291,1.444441,1.447937
20220811,1.463306,1.465343,1.457692,1.459730
20220812,1.468377,1.471923,1.462558,1.466104
20220815,1.474024,1.474848,1.473336,1.474159
20220816,1.487586,1.491192,1.481132,1.484739
20220817,1.499434,1.501034,1.495929,1.497528
20220818,1.513854,1.515975,1.511460,1.513582
20220819,1.528020,1.531969,1.520997,1.524947
20220822,1.543078,1.550357,1.539755,1.547034
20220823,1.564374,1.568091,1.561543,1.565260
20220824,1.576455,1.578847,1.571376,1.573768
20220825,1.593289,1.594982,1.587816,1.589509
20220826,1.605480,1.606431,1.604247,1.605198
20220829,1.625359,1.626043,1.624394,1.625079
20220830,1.641174,1.644509,1.637101,1.640437
20220831,1.657857,1.662655,1.655501,1.660298
20220901,1.679878,1.680369,1.676512,1.677003
20220902,1.694053,1.696140,1.690774,1.692860
20220905,1.711968,1.713963,1.708742,1.710737
20220906,1.731186,1.733892,1.729120,1.731826
20220907,1.753938,1.758720,1.750720,1.755503
20220908,1.780834,1.781961,1.776199,1.777326
20220909,1.796237,1.797261,1.794681,1.795705
20220912,1.821194,1.821643,1.817815,1.818264
20220913,1.844129,1.844222,1.840148,1.840241
20220914,1.869220,1.874990,1.866445,1.872214
20220915,1.899044,1.900620,1.897817,1.899394
20220916,1.926965,1.930106,1.924277,1.927417
20220919,1.954647,1.956726,1.949853,1.951932
20220920,1.976990,1.978243,1.974272,1.975525
20220921,2.004563,2.008374,1.997338,2.001149
20220922,2.029942,2.031461,2.026046,2.027564
20220923,2.054242,2.058447,2.051356,2.055562
20220926,2.081240,2.083096,2.078860,2.080715
20220927,2.111387,2.111984,2.107924,2.108520
20220928,2.137297,2.143151,2.133382,2.139236
20220929,2.165988,2.171451,2.161996,2.167459
20220930,2.195660,2.200419,2.193353,2.198112
20221003,2.229293,2.232668,2.222014,2.225388
20221004,2.255062,2.257436,2.251240,2.253614
20221005,2.281960,2.284746,2.277361,2.280148
20221006,2.313906,2.320036,2.310052,2.316182
20221007,2.346574,2.348212,2.341705,2.343343
20221010,2.377769,2.382719,2.376173,2.381123
20221011,2.412328,2.416357,2.409352,2.413381
20221012,2.445596,2.447518,2.442085,2.444007
20221013,2.477928,2.479473,2.477441,2.478986
20221014,2.511989,2.515366,2.506052,2.509429
20221017,2.546335,2.546943,2.542061,2.542669
20221018,2.578189,2.583044,2.575736,2.580591
20221019,2.619044,2.622207,2.613359,2.616522
20221020,2.649222,2.654447,2.645709,2.650933
20221021,2.689752,2.692278,2.688646,2.691172
20221024,2.726756,2.729064,2.725030,2.727339
20221025,2.760141,2.762234,2.759925,2.762019
20221026,2.793522,2.794860,2.790732,2.792070
20221027,2.830261,2.836289,2.826303,2.832332
20221028,2.866874,2.872806,2.864775,2.870706
20221031,2.909338,2.912022,2.906549,2.909233
20221101,2.944765,2.947054,2.938519,2.940808
20221102,2.980145,2.981585,2.976531,2.977972
20221103,3.019135,3.022980,3.014532,3.018377
20221104,3.059238,3.065843,3.055863,3.062468
20221107,3.098744,3.104553,3.096515,3.102324
20221108,3.139502,3.146600,3.135503,3.142601
20221109,3.181595,3.182839,3.179082,3.180325
20221110,3.216751,3.220666,3.209829,3.213744
20221111,3.249393,3.250742,3.249034,3.250383
20221114,3.289599,3.289631,3.288468,3.288500
20221115,3.326650,3.328380,3.323666,3.325396
20221116,3.368318,3.371243,3.362175,3.365100
20221117,3.404798,3.410635,3.401476,3.407313
20221118,3.451049,3.454495,3.447524,3.450970
20221121,3.485602,3.486114,3.481826,3.482338
20221122,3.524107,3.527900,3.516785,3.520578
20221123,3.558854,3.565695,3.555003,3.561844
20221124,3.602425,3.604448,3.600992,3.603015
20221125,3.642200,3.644694,3.641008,3.643502
20221128,3.687357,3.690571,3.686199,3.689414
20221129,3.733798,3.735860,3.732316,3.734378
20221130,3.772360,3.777067,3.769888,3.774596
20221201,3.816541,3.820937,3.815622,3.820017
20221202,3.862308,3.865902,3.862271,3.865865
20221205,3.903992,3.909490,3.902215,3.907714
20221206,3.949797,3.953652,3.947109,3.950965
20221207,3.987308,3.992387,3.985845,3.990924
20221208,4.029852,4.033472,4.026516,4.030135
20221209,4.065782,4.067642,4.061704,4.063563
20221212,4.101570,4.108094,4.097656,4.104179
20221213,4.145488,4.152923,4.141732,4.149168
20221214,4.187114,4.190550,4.182032,4.185468
20221215,4.228807,4.232034,4.221930,4.225157
20221216,4.261879,4.263367,4.261043,4.262531
20221219,4.300588,4.300616,4.300051,4.300079
20221220,4.337418,4.339369,4.331973,4.333925
20221221,4.374274,4.379842,4.372668,4.378236
20221222,4.421427,4.424137,4.415148,4.417858
20221223,4.454274,4.454511,4.453849,4.454086
20221226,4.493309,4.493989,4.491061,4.491740
20221227,4.527658,4.529926,4.526043,4.528310
20221228,4.563685,4.566690,4.563018,4.566023
20221229,4.602889,4.603711,4.601304,4.602126
20221230,4.640628,4.644078,4.637357,4.640808
20230102,4.682845,4.685305,4.680088,4.682548
20230103,4.724327,4.724604,4.721740,4.722016
20230104,4.762527,4.763077,4.761500,4.762050
20230105,4.798932,4.800762,4.796515,4.798345
20230106,4.835055,4.835369,4.833641,4.833956
20230109,4.872534,4.876264,4.865718,4.869448
20230110,4.906643,4.907454,4.904112,4.904923
20230111,4.937519,4.943356,4.934397,4.940234
20230112,4.981512,4.983813,4.980882,4.983183
20230113,5.022107,5.026828,5.018254,5.022974
20230116,5.058984,5.062347,5.056885,5.060247
20230117,5.094582,5.098830,5.091699,5.095947
20230118,5.135946,5.142743,5.133021,5.139818
20230119,5.177320,5.179406,5.174142,5.176228
20230120,5.209105,5.212243,5.207614,5.210752
20230123,5.247276,5.249926,5.244020,5.246670
20230124,5.283835,5.289548,5.281972,5.287685
20230125,5.320991,5.324955,5.315886,5.319849
20230126,5.352861,5.358791,5.349249,5.355179
20230127,5.390750,5.391685,5.385993,5.386929
20230130,5.416963,5.420619,5.409512,5.413168
20230131,5.448857,5.452541,5.441476,5.445160
20230201,5.478225,5.484191,5.474816,5.480783
20230202,5.508639,5.514451,5.505335,5.511147
20230203,5.547848,5.548647,5.544473,5.545273
20230206,5.572666,5.576359,5.571920,5.575612
20230207,5.610665,5.614954,5.610193,5.614481
20230208,5.649347,5.650475,5.647454,5.648581
20230209,5.678576,5.680131,5.674825,5.676381
20230210,5.707151,5.708144,5.706968,5.707962
20230213,5.736673,5.740054,5.735975,5.739356
20230214,5.772215,5.776942,5.769615,5.774341
20230215,5.797836,5.798757,5.797228,5.798149
20230216,5.824049,5.825932,5.823662,5.825545
20230217,5.854372,5.856818,5.848594,5.851039
20230220,5.871778,5.873083,5.867767,5.869073
20230221,5.898619,5.902290,5.893257,5.896928
20230222,5.926861,5.930567,5.925366,5.929072
20230223,5.948905,5.955470,5.946255,5.952819
20230224,5.976579,5.981992,5.972863,5.978276
20230227,5.997984,5.999871,5.993740,5.995626
20230228,6.023478,6.023804,6.020765,6.021092
20230301,6.043271,6.047141,6.036512,6.040382
20230302,6.066439,6.069784,6.062293,6.065638
20230303,6.088651,6.095156,6.085899,6.092404
20230306,6.114231,6.116960,6.111498,6.114228
20230307,6.132827,6.133612,6.132431,6.133216
20230308,6.153643,6.153849,6.150382,6.150588
20230309,6.166385,6.169474,6.160034,6.163123
20230310,6.182434,6.184692,6.179344,6.181602
20230313,6.203451,6.207429,6.200810,6.204787
20230314,6.220533,6.221335,6.218385,6.219187
20230315,6.233300,6.237161,6.227821,6.231682
20230316,6.245818,6.246693,6.244516,6.245391
20230317,6.258278,6.261293,6.257687,6.260702
20230320,6.278504,6.281454,6.275327,6.278277
20230321,6.292460,6.293620,6.288799,6.289959
20230322,6.305734,6.306561,6.303769,6.304596
20230323,6.315135,6.321235,6.311170,6.317270
20230324,6.330333,6.333997,6.329181,6.332846
20230327,6.342888,6.343434,6.339975,6.340522
